X Coordinate,Y Coordinate
0.019398354056563444,-0.7391474481257752
-0.19231265191114585,0.5143057132089548
0.7679210739832623,-0.10248917997995076
-0.6574276112334787,0.6136895991653254
-0.6839065149648529,-0.411015375590944
0.2598496757615158,0.6165941645348135
0.43243362656138534,-0.3854643369814618
0.05073907160683742,-0.15102189853254583
-0.10148149371100346,-0.47083438549995743
0.025577332870499028,0.2725317831526958
0.5256008382400414,0.7525271876123726
-0.8063836164970044,-0.6725874546604385
-0.7904582450688207,-0.19728118365915845
0.0430885500825423,0.8737070923815174
0.802554736171023,-0.32926252302999826
0.4622803857846982,-0.7080313797862446
0.4997078863215015,0.16185135366365852
-0.3356066844552485,0.6656824033476412
-0.04461442478930077,-0.9698403666018769
-0.9013188367388095,0.3245594390392928
0.9999999999999999,0.24256769584854831
-0.4296854998169555,0.20543223672447777
0.4022964447218488,0.11904618832812298
-0.5496505749113572,0.432688457188974
0.018286804028554336,-0.14345863628025843
0.44919811046036057,-0.7985679968332784
-0.38658372640835675,0.9260689474858328
-0.6858368720437052,-0.667759696200005
0.47967469523919926,-0.3500134975043574
0.010312478611815836,0.711920464656846
0.7269810809823697,0.5132133062371375
-0.09906171814686873,-0.7663427056780115
0.33040852659936737,0.5334913177126652
-0.37790801057539863,0.09081137667100682
-0.9059925804973616,-0.028422566608260685
1.0,-0.1952362803579672
-0.4121246580604871,-0.3774386788184347
-0.31457099631936214,-0.4113180011635143
-0.2525468880329334,0.6055262075624094
0.16401949285661863,-0.008841005727987808
0.3774843128262159,0.3838259436441204
-0.9562339965481108,-0.5655128098100954
1.0,0.14594313765913147
0.20553308975931342,-0.5261335945266707
0.5383111885554069,-0.519977436813049
-0.4126379518280322,0.044951314703749856
-0.17416494359779774,-0.8858566028919235
0.059219482434408395,0.69821027865762
0.6292167577617102,0.7631844456461918
-0.948621745103672,0.07343233112467165
0.8086978730723473,-0.25358339141697644
-0.723705675836124,0.45614918335234145
0.4384587079073279,0.06416692568867115
-0.3933662013342197,-0.30696065225618213
0.02016867627347715,-0.06332250943460567
0.09321637014240154,-0.5720254298156968
0.29066655863301877,-0.9935407039939202
0.7019859557673801,0.7800082895212441
-0.6444238411667601,0.6225322386369487
0.654465203797068,-0.5042473903879064
-0.3805437872548729,-0.7987957762164881
-0.1886764449459341,0.3231589839805841
0.25078127793626714,0.5032459806541978
-0.06266389348978636,0.8872737283185439
0.9153982172034543,0.10266141388490738
-1.0,-0.23196872943020766
-0.6954667994688004,0.18781363084989697
-0.02472222004403844,-0.32263406595104327
-0.2071739405511382,0.5344472309314939
0.5522438704443258,-0.3027741756571152
0.4795814852660796,-0.802393013721833
-0.9320656399078081,0.22789979809273633
0.42116282904073366,0.9999999999999999
0.5964001339569109,0.4801786321129792
-0.01700550127258899,-0.8263267926315349
-0.4111599768625771,0.034785585141339496
0.11533164840392587,0.3576972749115003
0.24211716465451913,-0.005614791119813424
-0.5925488549121982,0.5449070184595416
0.9417106866812801,0.0634333770730011
-0.7562476326440913,-0.33459081176840283
-0.40762405225332077,-0.6490152658728313
0.26884549475041986,0.5489820424885122
0.22766333831102709,0.1369868545754502
-0.16248418769387976,-0.18460032760949288
-0.1819398447439635,0.4972973255471964
0.7926243202470006,-0.5873349530921103
-1.0,-0.14821890700911494
-0.5356572188255713,0.07197918943378223
0.5097390454868163,-0.3285557436969846
0.7138213617098795,0.5214074503101758
0.11255259379919924,-0.6971330122185894
-0.46779067712535377,-0.4274450790546711
-0.7497073097033823,0.5719768463561513
-0.0942712403555325,0.8558972329362269
-0.24700319233331727,-0.8585599056795485
0.8136075164766567,0.027320986713006052
0.03715781281848815,-0.13754738194413646
0.501910984463063,-0.6099445483974072
0.06783663546390549,0.32771401242483994
0.5489979529294512,0.6929843573957285
0.896401060413642,0.3101686640890421
1.0,-0.24434848261926762
-0.23669950059897923,-0.7027645428578769
-0.714369228285735,0.16475977800505634
0.13767924125154105,-0.9253145910016962
-0.2723318794637798,0.6443794347530212
-0.8518303844884607,-0.24600754964952598
-0.7555295564294684,-0.7364809354747663
0.06278665492794848,0.9226662898690132
-0.8630741140197745,0.6513728974076446
0.44106432101817444,-0.11163740199968883
-0.2781961872370506,-0.30187971359360954
-0.012826465802171828,0.3307425809485356
0.4659925638526611,0.37542025440054755
0.5027248675815037,-0.8308193139206127
-0.9053289301082591,0.28730621024016667
-0.9999999999999999,-0.37684581611175966
-0.479165812532843,0.5448963397185808
0.1440651442713397,-0.5485767510037768
-0.1570708006776179,0.817802989143555
-0.39763810914592457,0.020058297220555084
-0.28154916157474885,-0.7542980261556216
0.5064751610973819,0.8345849644625885
0.364222109053082,-0.013421683185877739
0.9333419128306082,-0.05018686075748172
0.5949537083920392,-0.3347834714057831
-0.5515723512108061,-0.22513053433239838
-0.22890819953301889,0.2176382285497516
0.31263250335051573,0.31816874756649005
-1.0,-0.46933896368071065
0.8938030108055296,0.5985738498109359
0.8074860650000233,-0.6957909345481303
-0.12191915763854781,-0.5502015130276281
-0.8842774072223687,0.29498075119079387
-0.5589912709690061,0.6358683704502507
0.7741994228693194,-0.05242975483850265
0.3989517938227996,-0.19045814913072712
0.3643250297923107,0.9249774231119523
-0.30870957797612786,-0.9059135206191516
0.3044201431352106,-0.8264939012753815
-0.20144000422581415,0.9255499007724288
